@relation dataset-6-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
1,36,36,36,36,36,1,1,1,1,NO
0,152,0,152,0,152,0,1,0,0,NO
1,69,69,69,69,69,1,1,1,1,NO
1,45,45,45,45,45,1,1,1,1,NO
1,65,65,65,65,65,1,1,1,1,NO
0,39,0,39,0,39,0,1,0,0,NO
0,144,0,24,0,25,0,6,0,6,YES
1,71,71,71,71,71,1,1,1,1,YES
1,63,63,63,63,63,1,1,1,1,NO
0,38,0,38,0,38,0,1,0,0,NO
0,51,0,25,0,27,0,2,0,1,NO
2,187,3,11,5,15,3,17,2,19,YES
2,358,10,14,14,26,2,25,1,29,YES
1,774,31,20,47,31,4,38,6,50,NO
0,90,0,22,0,23,0,4,0,1,NO
0,25,0,12,0,13,0,2,0,0,NO
0,54,0,18,0,19,0,3,0,0,NO
0,65,0,32,0,37,0,2,0,0,NO
0,461,0,461,0,461,0,1,0,0,NO
0,63,0,63,0,63,0,1,0,0,NO
0,33,0,11,0,13,0,3,0,1,NO
0,53,0,26,0,27,0,2,0,0,NO
0,56,0,56,0,56,0,1,0,0,NO
0,119,0,24,0,26,0,5,0,2,NO
0,67,0,22,0,23,0,3,0,2,NO
0,78,0,19,0,20,0,4,0,3,NO
0,67,0,67,0,67,0,1,0,0,NO
0,81,0,20,0,21,0,4,0,1,NO
0,81,0,16,0,19,0,5,0,1,NO
0,64,0,10,0,14,0,6,0,0,NO
0,85,0,17,0,19,0,5,0,0,NO
0,162,0,27,0,29,0,6,0,6,NO
0,229,0,28,0,30,0,8,0,6,NO
0,15195,0,893,0,1767,0,17,0,9,NO
0,62,0,12,0,13,0,5,0,1,NO
0,482,0,24,0,28,0,20,0,16,NO
0,75,0,38,0,38,0,2,0,1,NO
0,57,0,57,0,57,0,1,0,0,NO
0,69,0,34,0,35,0,2,0,0,NO
0,76,0,76,0,76,0,1,0,0,NO
0,516,0,258,0,260,0,2,0,4,NO
0,70,0,35,0,36,0,2,0,0,NO
0,777,0,51,0,67,0,15,0,12,NO
0,58,0,19,0,20,0,3,0,4,NO
0,41,0,41,0,41,0,1,0,0,NO
0,114,0,8,0,12,0,14,0,15,YES
1,53,0,17,1,18,1,3,2,4,NO
0,40,0,40,0,40,0,1,0,2,NO
1,151,55,25,65,28,1,6,2,7,NO
0,299,0,60,0,69,0,5,0,6,NO
0,137,0,69,0,69,0,2,0,0,NO
0,320,0,35,0,48,0,9,0,5,NO
0,51,0,51,0,51,0,1,0,1,NO
0,67,0,22,0,24,0,3,0,0,YES
2,326,0,23,2,31,2,14,0,7,YES
1,39,39,39,39,39,1,1,0,0,NO
0,43,0,21,0,23,0,2,0,4,NO
0,98,0,24,0,25,0,4,0,3,NO
0,31,0,31,0,31,0,1,0,2,NO
0,99,0,16,0,22,0,6,0,2,YES
0,93,0,47,0,60,0,2,0,0,NO
0,32,0,16,0,16,0,2,0,1,NO
0,89,0,44,0,45,0,2,0,0,NO
0,36,0,9,0,11,0,4,0,0,NO
0,96,0,49,0,55,0,2,0,3,NO
0,57,0,28,0,30,0,2,0,0,NO
0,49,0,25,0,25,0,2,0,2,NO
0,58,0,29,0,29,0,2,0,0,NO
0,238,0,238,0,238,0,1,0,2,NO
0,169,0,169,0,169,0,1,0,0,NO
0,51,0,51,0,51,0,1,0,0,NO
0,36,0,36,0,36,0,1,0,0,NO
2,566,50,34,57,36,6,46,6,54,YES
0,43,0,43,0,43,0,1,0,0,NO
0,35,0,17,0,18,0,2,0,0,NO
0,182,0,39,0,46,0,7,0,6,NO
0,1809,0,904,0,910,0,2,0,3,NO
0,610,0,610,0,610,0,1,0,2,NO
0,323,0,80,0,82,0,4,0,5,NO
0,250,0,50,0,135,0,5,0,3,NO
0,45,0,22,0,22,0,2,0,0,NO
0,118,0,59,0,60,0,2,0,3,NO
0,37,0,37,0,37,0,1,0,0,NO
0,60,0,30,0,36,0,2,0,0,NO
0,48,0,48,0,48,0,1,0,0,NO
0,162,0,162,0,162,0,1,0,0,NO
1,57,57,57,57,57,1,1,1,1,NO
1,50,50,50,50,50,1,1,1,1,NO
1,41,41,41,41,41,1,1,1,1,NO
0,677,0,677,0,677,0,1,0,0,NO
0,43,0,43,0,43,0,1,0,2,NO
0,117,0,19,0,24,0,6,0,2,NO
0,201,0,16,0,28,0,12,0,5,NO
0,342,0,43,0,46,0,8,0,6,NO
0,165,0,11,0,40,0,14,0,6,NO
0,193,0,64,0,70,0,3,0,2,NO
0,144,0,48,0,57,0,3,0,0,NO
0,45,0,45,0,45,0,1,0,0,NO
0,52,0,26,0,28,0,2,0,0,NO
0,40,0,40,0,40,0,1,0,0,NO
0,111,0,22,0,24,0,5,0,2,NO
0,90,0,30,0,30,0,3,0,0,NO
0,77,0,25,0,26,0,3,0,0,NO
2,171,-2,34,3,50,2,5,1,3,NO
0,29,0,9,0,11,0,3,0,1,NO
0,122,0,122,0,122,0,1,0,0,NO
0,39,0,39,0,39,0,1,0,2,NO
0,36,0,18,0,18,0,2,0,0,NO
0,80,0,20,0,21,0,4,0,4,YES
0,100,0,100,0,100,0,1,0,0,NO
0,26,0,26,0,26,0,1,0,0,NO
0,90,0,45,0,47,0,2,0,1,NO
0,87,0,43,0,45,0,2,0,1,NO
0,204,0,102,0,102,0,2,0,3,NO
0,69,0,69,0,69,0,1,0,0,NO
0,67,0,33,0,35,0,2,0,0,NO
0,291,0,291,0,291,0,1,0,0,NO
0,235,0,235,0,235,0,1,0,0,NO
0,53,0,13,0,14,0,4,0,4,NO
1,65,65,65,65,65,1,1,1,1,NO
1,57,57,57,57,57,1,1,1,1,NO
0,140,0,20,0,23,0,7,0,4,NO
0,66,0,66,0,66,0,1,0,0,NO
0,59,0,59,0,59,0,1,0,0,NO
0,32,0,16,0,16,0,2,0,0,NO
0,97,0,19,0,21,0,5,0,1,NO
0,77,0,12,0,18,0,6,0,0,NO
0,141,0,70,0,71,0,2,0,3,NO
0,297,0,297,0,297,0,1,0,0,NO
0,24,0,24,0,24,0,1,0,0,NO
0,56,0,8,0,17,0,2,0,1,NO
0,41,0,41,0,41,0,1,0,0,NO
0,38,0,19,0,19,0,2,0,1,NO
0,100,0,11,0,14,0,9,0,3,NO
1,66,66,66,66,66,1,1,1,1,NO
0,278,0,92,0,95,0,3,0,3,YES
0,509,0,32,0,36,0,16,0,10,YES
0,758,0,84,0,91,0,9,0,9,NO
0,309,0,38,0,68,0,8,0,8,YES
0,106,0,30,0,38,0,11,0,7,NO
0,63,0,31,0,33,0,2,0,1,NO
0,88,0,44,0,44,0,2,0,4,NO
