@relation dataset-6-training
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
2,198,-1,8,4,41,6,44,10,20,YES
0,111,0,22,0,24,0,10,0,12,NO
0,61,0,5,0,10,0,22,0,2,NO
0,62,0,62,0,62,0,2,0,2,NO
0,473,0,74,0,76,0,19,0,0,NO
0,80,0,14,0,14,0,17,0,0,NO
0,750,0,132,0,132,0,17,0,0,NO
0,35,0,35,0,35,0,2,0,2,NO
0,32,0,32,0,32,0,2,0,2,NO
0,30,0,5,0,5,0,17,0,0,NO
0,89,0,15,0,15,0,17,0,0,NO
0,106,0,18,0,18,0,17,0,0,NO
0,41,0,5,0,6,0,16,0,2,NO
0,30,0,3,0,4,0,16,0,2,NO
0,178,0,14,0,16,0,34,0,6,YES
0,34,0,5,0,6,0,17,0,0,NO
1,54,5,5,7,7,2,30,2,4,YES
1,102,8,51,17,56,2,4,2,4,NO
0,281,0,29,0,67,0,27,0,0,NO
0,35,0,4,0,5,0,16,0,2,NO
0,78,0,7,0,9,0,29,0,8,YES
1,73,13,5,16,12,2,26,4,8,NO
0,30,0,3,0,4,0,16,0,2,NO
0,119,0,18,0,21,0,26,0,10,NO
0,53,0,8,0,9,0,19,0,0,YES
0,197,0,14,0,17,0,39,0,4,YES
0,412,0,72,0,72,0,17,0,0,NO
0,54,0,27,0,28,0,4,0,4,NO
0,91,0,91,0,91,0,2,0,2,NO
1,133,5,11,7,42,2,43,2,18,NO
0,90,0,15,0,16,0,17,0,0,NO
0,136,0,24,0,24,0,17,0,0,NO
0,108,0,16,0,18,0,19,0,2,NO
1,104,1,52,2,53,2,4,2,4,NO
0,163,0,163,0,163,0,2,0,0,NO
0,30,0,30,0,30,0,2,0,0,NO
0,295,0,98,0,99,0,6,0,6,NO
0,279,0,70,0,77,0,8,0,12,NO
0,255,0,36,0,37,0,21,0,6,NO
0,116,0,9,0,18,0,26,0,4,NO
0,71,0,5,0,10,0,26,0,0,NO
0,63,0,5,0,8,0,22,0,6,NO
0,73,0,36,0,37,0,4,0,0,NO
0,113,0,11,0,14,0,25,0,6,NO
0,100,0,9,0,11,0,31,0,2,NO
0,29,0,29,0,29,0,2,0,2,NO
0,226,0,39,0,40,0,17,0,0,NO
0,227,0,35,0,36,0,19,0,0,NO
0,33,0,4,0,4,0,16,0,2,NO
0,101,0,11,0,12,0,26,0,2,YES
0,1062,0,33,0,82,0,87,0,42,YES
0,455,0,65,0,68,0,14,0,10,YES
1,602,2,24,3,132,4,76,6,30,YES
0,103,0,10,0,14,0,20,0,8,NO
1,90,3,12,5,15,4,14,8,20,NO
0,74,0,9,0,10,0,16,0,2,NO
0,83,0,8,0,17,0,20,0,2,NO
2,48,4,6,5,7,4,21,4,4,NO
2,47,36,12,37,13,4,23,4,4,NO
0,74,0,11,0,12,0,19,0,2,NO
2,862,19,39,64,160,6,44,6,12,NO
2,118,-1,15,1,15,4,23,6,6,NO
1,132,-3,15,3,17,2,23,2,2,NO
2,97,49,49,49,49,4,4,4,4,NO
1,147,15,49,15,49,4,6,4,6,NO
2,326,3,54,7,57,10,12,14,16,NO
3,397,22,79,45,97,8,10,10,12,NO
1,73,73,73,73,73,2,2,2,2,NO
3,334,22,55,46,75,10,12,12,14,YES
1,69,6,34,7,35,2,4,2,4,NO
2,180,6,45,7,46,6,8,6,8,NO
3,555,-13,79,45,129,12,14,12,14,NO
0,65,0,11,0,12,0,17,0,0,NO
1,82,3,10,14,11,2,24,2,2,NO
2,309,3,33,13,41,16,20,16,20,YES
3,125,4,20,9,24,10,12,12,14,NO
2,1027,11,31,17,74,12,89,12,52,NO
0,36,0,11,0,13,0,6,0,4,NO
1,169,-1,11,2,27,2,44,2,14,NO
0,27,0,3,0,4,0,16,0,2,NO
0,109,0,9,0,12,0,22,0,8,NO
0,62,0,7,0,8,0,16,0,2,NO
1,78,3,10,14,12,2,21,2,2,NO
0,81,0,81,0,81,0,2,0,0,NO
1,188,-2,29,2,30,2,19,2,2,NO
1,135,-1,17,3,18,2,23,2,4,NO
2,120,0,7,6,11,6,43,4,18,NO
0,117,0,117,0,117,0,2,0,0,NO
2,1001,8,30,20,36,10,80,10,34,NO
0,63,0,6,0,11,0,20,0,4,NO
0,43,0,5,0,7,0,16,0,2,NO
0,525,0,175,0,179,0,6,0,4,NO
1,125,9,13,14,31,2,27,4,6,NO
0,24,0,2,0,3,0,20,0,2,NO
1,90,0,45,1,45,2,4,2,4,NO
2,623,5,21,26,50,12,58,16,40,YES
0,114,0,114,0,114,0,2,0,0,NO
1,213,45,26,66,31,2,16,4,28,NO
2,454,2,50,79,77,6,18,4,26,YES
2,259,2,21,8,24,8,24,6,24,NO
2,258,2,11,5,27,12,66,12,30,NO
2,387,4,18,7,70,8,60,10,24,YES
0,45,0,2,0,6,0,16,0,2,NO
2,404,4,17,8,42,14,65,14,26,YES
0,37,0,1,0,5,0,16,0,2,NO
2,99,1,6,2,7,6,44,6,14,NO
1,81,4,10,5,11,2,23,4,4,NO
0,31,0,16,0,16,0,4,0,4,NO
1,224,1,10,1,12,4,59,4,22,NO
1,35,-1,5,0,5,2,19,2,2,NO
1,39,-2,6,0,6,2,19,2,2,NO
0,106,0,14,0,16,0,21,0,2,NO
1,52,-4,7,7,8,2,21,2,2,NO
1,65,65,65,65,65,2,2,2,2,NO
1,38,-1,5,0,5,2,22,2,2,NO
1,96,-1,15,1,16,2,19,2,2,NO
1,31,-1,4,0,5,2,19,2,2,NO
1,48,-2,7,0,8,2,19,2,2,NO
1,36,-1,5,0,5,2,19,2,2,NO
1,89,-1,14,0,14,2,19,2,2,NO
1,72,5,10,14,11,2,21,2,2,NO
1,36,-1,5,0,5,2,19,2,2,NO
1,31,-1,4,0,5,2,19,2,2,NO
1,76,76,76,76,76,2,2,2,2,NO
1,35,-1,5,0,5,2,19,2,2,NO
1,93,2,14,4,15,2,19,2,2,NO
1,467,9,51,57,56,2,27,2,2,NO
1,42,-1,6,0,6,2,19,2,2,NO
1,127,-1,20,0,20,2,19,2,2,NO
1,96,0,13,2,14,2,21,2,2,NO
1,577,5,38,13,56,6,33,10,16,NO
1,78,78,78,78,78,2,2,2,2,NO
2,605,11,33,22,45,4,52,4,20,NO
0,48,0,6,0,7,0,16,0,2,NO
2,207,11,13,34,35,6,43,8,16,NO
0,38,0,4,0,6,0,16,0,2,NO
0,28,0,3,0,4,0,16,0,2,NO
0,33,0,4,0,5,0,16,0,2,NO
2,154,2,7,4,9,12,50,12,24,YES
1,149,5,49,5,50,4,6,6,8,NO
1,53,-5,26,0,28,2,4,2,4,NO
4,760,63,95,75,105,14,16,18,20,NO
1,148,148,148,148,148,2,2,2,2,NO
2,1145,572,572,579,579,4,4,4,4,NO
2,134,67,67,67,67,4,4,4,4,NO
4,221,4,31,7,34,12,14,18,20,NO
0,59,0,59,0,59,0,2,0,2,NO
1,148,0,74,9,78,2,4,4,6,NO
0,62,0,12,0,13,0,18,0,4,NO
0,58,0,11,0,12,0,16,0,2,NO
1,35,35,35,35,35,2,2,2,2,NO
0,65,0,8,0,9,0,23,0,4,NO
0,50,0,50,0,50,0,2,0,2,NO
0,65,0,32,0,33,0,4,0,4,NO
0,175,0,17,0,20,0,20,0,6,NO
0,124,0,124,0,124,0,2,0,2,NO
2,945,9,33,15,79,14,79,20,54,YES
2,475,-3,158,0,159,4,6,6,8,NO
1,43,-1,6,0,6,2,21,2,2,NO
0,189,0,33,0,33,0,17,0,0,NO
0,252,0,252,0,252,0,2,0,2,YES
1,93,93,93,93,93,2,2,0,0,NO
2,456,2,15,6,37,18,84,24,48,YES
0,36,0,3,0,9,0,24,0,2,NO
2,74,1,5,3,8,10,42,8,14,NO
1,173,173,173,173,173,2,2,2,2,NO
1,69,-2,5,0,16,2,26,4,6,NO
0,119,0,11,0,31,0,27,0,6,NO
0,40,0,5,0,6,0,16,0,2,NO
2,519,-1,20,14,59,16,52,22,30,YES
3,270,6,44,22,58,10,12,10,12,NO
1,225,225,225,225,225,2,2,2,2,YES
1,42,42,42,42,42,2,2,2,2,YES
0,31,0,3,0,4,0,16,0,2,NO
3,425,-5,70,29,99,10,12,10,12,NO
2,640,7,20,9,77,16,85,14,40,NO
2,252,10,9,27,39,10,54,10,30,YES
2,134,5,15,26,25,8,18,8,20,NO
0,61,0,5,0,10,0,22,0,2,NO
1,29,29,29,29,29,2,2,2,2,YES
0,62,0,62,0,62,0,2,0,2,NO
0,473,0,74,0,76,0,19,0,0,NO
0,80,0,14,0,14,0,17,0,0,NO
0,750,0,132,0,132,0,17,0,0,NO
0,32,0,32,0,32,0,2,0,2,NO
1,29,-1,4,0,4,2,19,2,2,NO
1,84,-5,13,0,14,2,19,2,2,NO
1,102,-4,16,1,16,2,19,2,2,NO
0,41,0,5,0,6,0,16,0,2,NO
0,30,0,3,0,4,0,16,0,2,NO
1,197,19,15,19,16,2,36,4,10,NO
0,34,0,5,0,6,0,17,0,0,NO
1,71,71,71,71,71,2,2,2,2,NO
1,44,44,44,44,44,2,2,2,2,NO
0,54,0,5,0,7,0,30,0,4,YES
2,97,-3,24,7,31,4,8,6,10,NO
0,281,0,29,0,67,0,27,0,0,NO
0,35,0,4,0,5,0,16,0,2,NO
1,76,-2,7,0,8,2,31,4,12,YES
2,85,4,5,22,14,6,32,6,14,NO
0,30,0,3,0,4,0,16,0,2,NO
0,119,0,18,0,21,0,26,0,10,NO
1,56,4,7,5,8,2,21,4,4,NO
3,218,4,12,9,16,10,49,14,18,NO
0,412,0,72,0,72,0,17,0,0,NO
0,54,0,27,0,28,0,4,0,4,NO
0,91,0,91,0,91,0,2,0,2,NO
2,145,3,9,5,36,8,51,6,24,NO
0,90,0,15,0,16,0,17,0,0,NO
0,136,0,24,0,24,0,17,0,0,NO
0,108,0,16,0,18,0,19,0,2,NO
0,104,0,52,0,53,0,4,0,4,NO
1,162,-1,81,0,81,2,4,2,2,NO
0,30,0,30,0,30,0,2,0,0,NO
1,300,6,75,18,79,2,8,2,8,NO
2,293,4,42,11,49,6,14,4,16,NO
1,254,-1,33,0,34,2,23,2,8,NO
0,116,0,9,0,18,0,26,0,4,NO
0,71,0,5,0,10,0,26,0,0,NO
0,63,0,5,0,8,0,22,0,6,NO
0,73,0,36,0,37,0,4,0,0,NO
0,113,0,11,0,14,0,25,0,6,NO
1,102,2,8,5,10,2,33,2,4,NO
0,29,0,29,0,29,0,2,0,2,NO
1,265,266,266,266,266,2,2,2,2,NO
1,226,0,35,13,37,2,19,2,2,NO
1,226,-1,32,9,33,2,21,2,2,NO
1,72,72,72,72,72,2,2,2,2,NO
1,69,69,69,69,69,2,2,2,2,NO
1,37,37,37,37,37,2,2,2,2,NO
1,57,57,57,57,57,2,2,2,2,NO
0,33,0,4,0,4,0,16,0,2,NO
1,99,99,99,99,99,2,2,2,2,NO
1,338,338,338,338,338,2,2,2,2,NO
1,101,0,10,2,12,2,28,4,6,NO
2,1143,13,31,51,79,12,99,16,58,YES
2,747,24,39,41,51,24,38,24,34,YES
1,35,35,35,35,35,2,2,2,2,NO
2,610,2,22,5,120,8,84,10,40,YES
0,103,0,10,0,14,0,20,0,8,NO
2,112,5,10,16,15,8,22,8,28,NO
0,74,0,9,0,10,0,16,0,2,NO
1,99,99,99,99,99,2,2,2,2,NO
0,83,0,8,0,17,0,20,0,2,NO
1,57,57,57,57,57,2,2,2,2,NO
1,96,96,96,96,96,2,2,2,2,NO
